datetime,bitcoin_count,bitcoin_polarity,bitcoin_subjectivity,bitcoin_polarity_zeros,bitcoin_subjectivity_zeros,openPriceUsd,closePriceUsd,highPriceUsd,lowPriceUsd,volume,marketcap
2021-04-03 17:00:00+00:00,2026,0.23037355439143065,0.5088776922505173,0.15201634397570005,0.374338287817205,59310.77389665,58877.69754513,59310.77389665,58876.461002517695,55547484758.0,1099391216793.0
2021-04-03 18:00:00+00:00,2298,0.20995839245175066,0.5187462159940079,0.13652191274677455,0.3718660415786493,58754.372890781204,58932.80321247,58957.935117951296,58561.53851654,57650779494.0,1100420174942.0
2021-04-03 19:00:00+00:00,1703,0.23736656517405835,0.5247637305970079,0.13790890030927191,0.3500007868325745,58998.373578375096,58943.24319634,59153.42461316,58789.5248923803,57403720973.0,1100615115081.0
2021-04-03 20:00:00+00:00,1640,0.2462230113549073,0.4881655398313902,0.15152185314148142,0.33704487553086604,59033.3663468351,58575.52563956,59033.3663468351,58542.74360457,57067126663.0,1093755485640.0
2021-04-03 21:00:00+00:00,1643,0.23334315465056216,0.4992629636042977,0.14734015845568707,0.3502780380759806,58573.7214122305,58172.3806963,58702.69216874,58172.3806962959,57463707796.0,1086227734273.0
2021-04-03 22:00:00+00:00,1869,0.2206454811657892,0.5150810521084421,0.13659005976929806,0.3549298006125399,58099.4066115,58113.48188563,58234.36817828,57751.239370060706,58347461321.0,1085132707532.0
2021-04-03 23:00:00+00:00,1658,0.2313549686797341,0.5006023286888123,0.14210751529956034,0.3457933194981169,58010.7656501951,57603.88917376,58225.1826751388,57603.88917376,59641344484.0,1075617261180.0
2021-04-04 00:00:00+00:00,1638,0.22461898523203827,0.4952759802576467,0.1297388177804784,0.32424542592407085,57450.0259967844,57450.18457242,57759.46987152,57360.65903019999,59892193732.0,1072752531823.0
2021-04-04 01:00:00+00:00,1400,0.23237400879753134,0.5137971156534521,0.14060683939408147,0.3438575829317904,57308.4840628504,57612.17520254,57679.70329004,57179.466401717305,60915770903.0,1075777341228.0
2021-04-04 02:00:00+00:00,1299,0.25888122520732765,0.5163777081871429,0.17300385858246026,0.3699980201003171,57598.0238740254,58032.85442946,58032.85442946,57598.0238740254,61203289610.0,1083639830424.0
2021-04-04 03:00:00+00:00,1268,0.29195295383925896,0.5250169687319092,0.19499573830498654,0.3895496274171327,58074.2218882975,58322.33816445,58322.33816445,58022.1531125754,61440104639.0,1089045321996.0
2021-04-04 04:00:00+00:00,1289,0.2922765857936445,0.5257176253383479,0.18758049536010016,0.3754263639040786,58338.258576365195,58294.09291496,58394.79013459,58215.90563609,61536245883.0,1088522682296.0
2021-04-04 05:00:00+00:00,1231,0.30499135093467544,0.5193149848500171,0.20260139740660585,0.38824977438787,58340.400034577804,58181.78621145,58382.6262640625,58092.74328940001,61270913727.0,1086425584837.0
2021-04-04 06:00:00+00:00,1432,0.2821843441753211,0.5331655683367599,0.1817241581537215,0.3729740993920418,58168.5349770225,58269.610562,58269.610562,58006.67653962861,61290779811.0,1088069894765.0
2021-04-04 07:00:00+00:00,1698,0.2629978489446649,0.507110003810476,0.15692286084117382,0.33353858715009105,58304.848358097806,58286.10377979,58387.4915643,58107.61169761,61484862666.0,1088377873033.0
2021-04-04 08:00:00+00:00,1703,0.3073048751732242,0.5179268622545745,0.20648561013216646,0.3915766708317971,58358.75100216,58195.58335826,58373.90889135,58195.58335826,60403049703.0,1086693402497.0
